Part No,Revision,Name,Containers,Operation Code,Operation No,Serial No,Card No,Material Code,Heat Code,Heat No,Quantity,Net Weight,Location,Container Type,Container Status,Note,Shipper Container Exists,Lot No,Master Unit No,Operation Type,Defect Type,Active,Job No,Unit,Customer Part No,Tracking No,Part Name,Linear Weight,Expiration Date,Accounting Job No,Accounting Job Status,Accounting Job Status Color,Add Date,Inventory Type,Job Template,Job Template No,Job Template Status,Supplier Code,Part Count
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5896035,,,,,60,"4.428",RACK SERV 20,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117391,Prod - Simplified no PtBox,,1,1075046,pcs,FUYAO,TO70090,C-PILLAR APPLIQUE LH,,,,,,"9/2/2025, 10:21 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5896351,,,,,60,"4.428",RACK SERV 20,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117391,Prod - Simplified no PtBox,,1,1075046,pcs,FUYAO,TO70090,C-PILLAR APPLIQUE LH,,,,,,"9/2/2025, 12:11 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5896433,,,,,60,"4.428",RACK SERV 20,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117391,Prod - Simplified no PtBox,,1,1075046,pcs,FUYAO,TO70090,C-PILLAR APPLIQUE LH,,,,,,"9/2/2025, 12:34 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5897267,,,,,60,"4.428",RACK SERV 20,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117391,Prod - Simplified no PtBox,,1,1075046,pcs,FUYAO,TO70090,C-PILLAR APPLIQUE LH,,,,,,"9/2/2025, 4:28 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5896866,,,,,60,"4.428",RACK SERV 20,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117391,Prod - Simplified no PtBox,,1,1075046,pcs,FUYAO,TO70090,C-PILLAR APPLIQUE LH,,,,,,"9/2/2025, 1:59 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5896960,,,,,60,"4.428",RACK SERV 20,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117391,Prod - Simplified no PtBox,,1,1075046,pcs,FUYAO,TO70090,C-PILLAR APPLIQUE LH,,,,,,"9/2/2025, 2:32 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5897126,,,,,60,"4.428",RACK SERV 20,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117391,Prod - Simplified no PtBox,,1,1075046,pcs,FUYAO,TO70090,C-PILLAR APPLIQUE LH,,,,,,"9/2/2025, 3:25 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5907048,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/8/2025, 4:32 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5901216,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/4/2025, 9:19 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5901293,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/4/2025, 9:49 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5901421,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/4/2025, 10:43 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5901549,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/4/2025, 11:40 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5902659,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/4/2025, 7:00 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5902760,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/4/2025, 7:23 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5902520,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/4/2025, 5:35 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5902348,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/4/2025, 4:15 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5902479,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/4/2025, 5:00 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5902082,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/4/2025, 3:01 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5902230,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/4/2025, 3:27 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5901976,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/4/2025, 2:17 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5901747,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/4/2025, 12:53 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5904163,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 1:17 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5903923,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 11:05 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5903995,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 11:35 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5903713,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 9:32 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5903783,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 10:04 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5903832,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 10:40 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5903158,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 3:42 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5903186,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 4:39 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5903250,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 5:39 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5903332,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 6:11 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5904675,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 4:43 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5904753,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 5:03 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5904505,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 3:45 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5904373,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 2:56 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5904312,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/5/2025, 2:23 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5906673,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/8/2025, 2:18 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5905564,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/6/2025, 6:23 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5905659,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/6/2025, 7:03 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5906330,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/8/2025, 11:16 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5906515,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/8/2025, 12:52 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5906920,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/8/2025, 4:03 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5906760,,,,,60,"4.428",RACK FG 0302,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117530,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/8/2025, 2:58 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5908382,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 7:25 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5908411,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 8:04 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5907432,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/8/2025, 7:17 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5907284,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1077940,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/8/2025, 6:41 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5911818,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70325,C-PILLAR APPLIQUE LH,,,,,,"9/10/2025, 3:49 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5911759,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70325,C-PILLAR APPLIQUE LH,,,,,,"9/10/2025, 3:18 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5912024,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70325,C-PILLAR APPLIQUE LH,,,,,,"9/10/2025, 4:40 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5912148,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70325,C-PILLAR APPLIQUE LH,,,,,,"9/10/2025, 5:04 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5911236,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70325,C-PILLAR APPLIQUE LH,,,,,,"9/10/2025, 11:26 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5910951,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70325,C-PILLAR APPLIQUE LH,,,,,,"9/10/2025, 8:44 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5911420,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70325,C-PILLAR APPLIQUE LH,,,,,,"9/10/2025, 12:40 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5911135,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70325,C-PILLAR APPLIQUE LH,,,,,,"9/10/2025, 10:18 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5909607,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 4:10 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5909298,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 2:21 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5909148,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 1:20 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5909049,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 12:50 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5908834,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 11:31 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5908662,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 10:38 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5908754,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 11:02 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5910074,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 7:05 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5909977,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 6:35 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5909840,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 5:07 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5909503,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 3:12 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5909736,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70214,C-PILLAR APPLIQUE LH,,,,,,"9/9/2025, 4:38 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5911953,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70325,C-PILLAR APPLIQUE LH,,,,,,"9/10/2025, 4:11 PM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5913220,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70325,C-PILLAR APPLIQUE LH,,,,,,"9/11/2025, 8:43 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5912921,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70325,C-PILLAR APPLIQUE LH,,,,,,"9/11/2025, 5:36 AM",false,,-1,,,"0"
FGTEGO00001-FY,"02",C-PILLAR APPLIQUE LH,1,Inspect & Pack No PtBox,140,GO5912968,,,,,60,"4.428",RACK FG 0101,Expendable,OK,"SEMANA#30
INV:B40532","0",,M117679,Prod - Simplified no PtBox,,1,1083435,pcs,FUYAO,TO70325,C-PILLAR APPLIQUE LH,,,,,,"9/11/2025, 6:04 AM",false,,-1,,,"0"
