Part No,Name,Primary Customer,Lead Time,Min Inv,Max Inv,Inv WIP,Inv FG,Non Useable Inventory,Demand Type,Past Due,10/1/2025,10/2/2025,10/3/2025,10/4/2025,10/5/2025,10/6/2025,10/7/2025,10/8/2025,10/9/2025,10/10/2025,10/11/2025,10/12/2025,10/13/2025,10/14/2025,10/15/2025,10/16/2025,10/17/2025,10/18/2025,10/19/2025,10/20/2025,10/21/2025,10/22/2025,10/23/2025,10/24/2025,10/25/2025,10/26/2025,10/27/2025,10/28/2025,10/29/2025,10/30/2025,10/31/2025,11/1/2025,11/2/2025,11/3/2025,11/4/2025,11/5/2025,11/6/2025,11/7/2025,11/8/2025,11/9/2025,11/10/2025,11/11/2025,11/12/2025,11/13/2025,11/14/2025,11/15/2025,11/16/2025,11/17/2025,11/18/2025,11/19/2025,11/20/2025,11/21/2025,Fecha De Actualizacion
FGBMGO00007-DC-25,Glass Run Rear Bright LH Service Part,BMW NA,7,0,0,0,29,22,Scheduled,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2025-10-01 09:30:11
FGBMGO00007-DC-25,Glass Run Rear Bright LH Service Part,BMW NA,7,0,0,0,29,22,Net,-15,-15,-59,33,33,33,33,33,33,33,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,11,11,11,11,11,-11,-11,33,33,33,33,33,33,33,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,33,2025-10-01 09:30:11
FGBMGO00007-PN-25,SKD Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-PN-25,SKD Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-PN-25,SKD Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-PN-25,SKD Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-PN-25,SKD Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-PN-25,SKD Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-SP-25,G01 Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-SP-25,G01 Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-SP-25,G01 Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-SP-25,G01 Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-SP-25,G01 Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-SP-25,G01 Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-ZA-25,G01 ZA Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-ZA-25,G01 ZA Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-ZA-25,G01 ZA Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-ZA-25,G01 ZA Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-ZA-25,G01 ZA Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00007-ZA-25,G01 ZA Glass Run Rear Bright LH,BMW,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-DC-25,Glass Run Rear Bright RH Service Part,BMW NA,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-DC-25,Glass Run Rear Bright RH Service Part,BMW NA,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-DC-25,Glass Run Rear Bright RH Service Part,BMW NA,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-DC-25,Glass Run Rear Bright RH Service Part,BMW NA,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-DC-25,Glass Run Rear Bright RH Service Part,BMW NA,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-DC-25,Glass Run Rear Bright RH Service Part,BMW NA,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-PN-25,SKD Glass Run Rear Bright RH,BMW,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-PN-25,SKD Glass Run Rear Bright RH,BMW,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-PN-25,SKD Glass Run Rear Bright RH,BMW,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-PN-25,SKD Glass Run Rear Bright RH,BMW,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-PN-25,SKD Glass Run Rear Bright RH,BMW,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-PN-25,SKD Glass Run Rear Bright RH,BMW,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-SP-25,G01 Glass Run Rear Bright RH,BMW,7,0,0,0,65,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-SP-25,G01 Glass Run Rear Bright RH,BMW,7,0,0,0,65,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-SP-25,G01 Glass Run Rear Bright RH,BMW,7,0,0,0,65,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-SP-25,G01 Glass Run Rear Bright RH,BMW,7,0,0,0,65,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-SP-25,G01 Glass Run Rear Bright RH,BMW,7,0,0,0,65,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-SP-25,G01 Glass Run Rear Bright RH,BMW,7,0,0,0,65,0,Net,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,2025-10-01 09:30:11
FGBMGO00008-ZA-25,G01 ZA  Glass Run Rear Bright RH,BMW,7,0,0,0,0,120,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-ZA-25,G01 ZA  Glass Run Rear Bright RH,BMW,7,0,0,0,0,120,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-ZA-25,G01 ZA  Glass Run Rear Bright RH,BMW,7,0,0,0,0,120,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-ZA-25,G01 ZA  Glass Run Rear Bright RH,BMW,7,0,0,0,0,120,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-ZA-25,G01 ZA  Glass Run Rear Bright RH,BMW,7,0,0,0,0,120,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00008-ZA-25,G01 ZA  Glass Run Rear Bright RH,BMW,7,0,0,0,0,120,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00013-DC-11,Outer Belt LH Front base Service Part,BMW NA,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00013-DC-11,Outer Belt LH Front base Service Part,BMW NA,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00013-DC-11,Outer Belt LH Front base Service Part,BMW NA,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00013-DC-11,Outer Belt LH Front base Service Part,BMW NA,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00013-DC-11,Outer Belt LH Front base Service Part,BMW NA,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00013-DC-11,Outer Belt LH Front base Service Part,BMW NA,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00013-SE-11,Outer Belt LH Front base Service Part,BMW AG,7,0,0,0,0,752,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00013-SE-11,Outer Belt LH Front base Service Part,BMW AG,7,0,0,0,0,752,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00013-SE-11,Outer Belt LH Front base Service Part,BMW AG,7,0,0,0,0,752,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00013-SE-11,Outer Belt LH Front base Service Part,BMW AG,7,0,0,0,0,752,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00013-SE-11,Outer Belt LH Front base Service Part,BMW AG,7,0,0,0,0,752,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00013-SE-11,Outer Belt LH Front base Service Part,BMW AG,7,0,0,0,0,752,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00014-DC-11,Outer Belt RH Front base Service Part,BMW NA,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00014-DC-11,Outer Belt RH Front base Service Part,BMW NA,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00014-DC-11,Outer Belt RH Front base Service Part,BMW NA,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00014-DC-11,Outer Belt RH Front base Service Part,BMW NA,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00014-DC-11,Outer Belt RH Front base Service Part,BMW NA,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00014-DC-11,Outer Belt RH Front base Service Part,BMW NA,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00014-SE-11,Outer Belt RH Front base Service Part,BMW AG,7,0,0,0,24,556,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00014-SE-11,Outer Belt RH Front base Service Part,BMW AG,7,0,0,0,24,556,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00014-SE-11,Outer Belt RH Front base Service Part,BMW AG,7,0,0,0,24,556,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00014-SE-11,Outer Belt RH Front base Service Part,BMW AG,7,0,0,0,24,556,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00014-SE-11,Outer Belt RH Front base Service Part,BMW AG,7,0,0,0,24,556,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00014-SE-11,Outer Belt RH Front base Service Part,BMW AG,7,0,0,0,24,556,Net,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2025-10-01 09:30:11
FGBMGO00015-DC-11,Outer Belt LH Rear base Service Part,BMW NA,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00015-DC-11,Outer Belt LH Rear base Service Part,BMW NA,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00015-DC-11,Outer Belt LH Rear base Service Part,BMW NA,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00015-DC-11,Outer Belt LH Rear base Service Part,BMW NA,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00015-DC-11,Outer Belt LH Rear base Service Part,BMW NA,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00015-DC-11,Outer Belt LH Rear base Service Part,BMW NA,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00015-SE-11,Outer Belt LH Rear base Service Part,BMW AG,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00015-SE-11,Outer Belt LH Rear base Service Part,BMW AG,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGBMGO00015-SE-11,Outer Belt LH Rear base Service Part,BMW AG,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
